
zcm_mat,Парк,Работаю,2,like
zcm_mat,Парк,Работаю,2,dislike
zcm_mat,Парк,Работаю,2,like
zcm_mat,тест,тест,5,like
zcm_mat,Город,,4,like
zcm_mat,Город,,4,like
zcm_mat,Город,,2,dislike
zcm_mat,Дом,,5,like
zcm_mat,Дом,,2,like
zcm_mat,Дом,,2,dislike
